Country,DateTime,CarbonIntensity,UpdatedAt,CreatedAt,EmissionFactorType,IsEstimated,EstimationMethod
US-MIDW-AECI,2023-06-20T02:00:00.000Z,630,2023-06-20T05:53:07.268Z,2023-06-17T02:54:18.301Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-20T03:00:00.000Z,608,2023-06-20T05:52:47.420Z,2023-06-17T03:55:30.499Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-20T04:00:00.000Z,586,2023-06-20T05:53:02.367Z,2023-06-17T04:52:52.097Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-20T05:00:00.000Z,575,2023-06-20T07:54:16.757Z,2023-06-17T05:58:11.423Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-20T06:00:00.000Z,573,2023-06-20T08:56:16.755Z,2023-06-17T06:57:26.142Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-20T07:00:00.000Z,558,2023-06-20T09:56:01.132Z,2023-06-17T07:54:53.755Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-20T08:00:00.000Z,554,2023-06-20T10:53:32.809Z,2023-06-17T09:03:33.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-20T09:00:00.000Z,568,2023-06-20T10:53:27.927Z,2023-06-17T09:57:51.641Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-20T10:00:00.000Z,575,2023-06-20T11:53:09.531Z,2023-06-17T10:58:40.014Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-20T11:00:00.000Z,600,2023-06-20T13:00:39.941Z,2023-06-17T11:57:42.203Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-20T12:00:00.000Z,612,2023-06-20T12:59:59.535Z,2023-06-17T12:56:11.098Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-AECI,2023-06-20T13:00:00.000Z,646,2023-06-20T13:00:35.129Z,2023-06-17T13:53:17.814Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-19T14:00:00.000Z,945,2023-06-20T08:56:16.755Z,2023-06-16T14:57:05.225Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-19T15:00:00.000Z,944,2023-06-20T08:56:16.755Z,2023-06-16T15:56:02.481Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-19T16:00:00.000Z,951,2023-06-20T08:56:16.755Z,2023-06-16T16:53:59.551Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-19T17:00:00.000Z,934,2023-06-20T08:56:59.433Z,2023-06-16T17:55:45.065Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-19T18:00:00.000Z,928,2023-06-20T08:57:22.021Z,2023-06-16T18:53:05.927Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-19T19:00:00.000Z,924,2023-06-20T08:56:35.742Z,2023-06-16T19:58:34.694Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-19T20:00:00.000Z,922,2023-06-20T08:56:35.742Z,2023-06-16T20:58:03.977Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-19T21:00:00.000Z,922,2023-06-20T08:56:59.433Z,2023-06-16T21:53:12.916Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-19T22:00:00.000Z,924,2023-06-20T08:56:59.433Z,2023-06-16T22:53:42.522Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-19T23:00:00.000Z,925,2023-06-20T08:56:16.755Z,2023-06-16T23:57:18.618Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-20T00:00:00.000Z,938,2023-06-20T08:57:22.021Z,2023-06-17T00:53:39.259Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-20T01:00:00.000Z,932,2023-06-20T08:56:59.433Z,2023-06-17T02:01:41.637Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-20T02:00:00.000Z,936,2023-06-20T08:56:59.433Z,2023-06-17T02:54:19.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-20T03:00:00.000Z,932,2023-06-20T08:57:22.021Z,2023-06-17T03:55:30.499Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-20T04:00:00.000Z,928,2023-06-20T08:56:59.433Z,2023-06-17T04:52:43.569Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-20T05:00:00.000Z,930,2023-06-20T08:57:22.021Z,2023-06-17T05:57:44.284Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-20T06:00:00.000Z,929,2023-06-20T08:57:22.021Z,2023-06-17T06:57:11.593Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-20T07:00:00.000Z,930,2023-06-20T08:56:59.433Z,2023-06-17T07:54:33.419Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-20T08:00:00.000Z,932,2023-06-20T08:57:22.021Z,2023-06-17T09:03:33.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-20T09:00:00.000Z,930,2023-06-20T08:56:59.433Z,2023-06-17T09:57:39.820Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-20T10:00:00.000Z,933,2023-06-20T09:56:17.527Z,2023-06-17T10:58:40.014Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-20T11:00:00.000Z,937,2023-06-20T11:53:09.531Z,2023-06-17T11:58:24.182Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-20T12:00:00.000Z,941,2023-06-20T11:53:09.531Z,2023-06-17T12:55:55.552Z,lifecycle,True,TIME_SLICER_AVERAGE
US-MIDW-LGEE,2023-06-20T13:00:00.000Z,944,2023-06-20T13:00:35.129Z,2023-06-17T13:53:32.858Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-19T14:00:00.000Z,198,2023-06-19T13:56:42.250Z,2023-06-16T14:57:20.237Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-19T15:00:00.000Z,194,2023-06-19T15:57:11.598Z,2023-06-16T15:56:16.657Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-19T16:00:00.000Z,189,2023-06-19T15:57:11.598Z,2023-06-16T16:53:54.812Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-19T17:00:00.000Z,189,2023-06-19T16:57:35.573Z,2023-06-16T17:55:39.976Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-19T18:00:00.000Z,191,2023-06-19T17:53:00.813Z,2023-06-16T18:52:56.719Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-19T19:00:00.000Z,186,2023-06-19T18:55:21.801Z,2023-06-16T19:58:41.526Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-19T20:00:00.000Z,192,2023-06-19T19:51:57.706Z,2023-06-16T20:58:03.977Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-19T21:00:00.000Z,195,2023-06-19T20:52:05.975Z,2023-06-16T21:53:12.916Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-19T22:00:00.000Z,192,2023-06-19T21:53:04.854Z,2023-06-16T22:53:24.172Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-19T23:00:00.000Z,191,2023-06-19T22:56:27.680Z,2023-06-16T23:57:19.971Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-20T00:00:00.000Z,189,2023-06-19T23:57:17.953Z,2023-06-17T00:53:39.259Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-20T01:00:00.000Z,189,2023-06-20T00:53:37.731Z,2023-06-17T02:02:00.065Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-20T02:00:00.000Z,183,2023-06-20T08:57:22.021Z,2023-06-17T02:54:19.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-20T03:00:00.000Z,185,2023-06-20T08:57:22.021Z,2023-06-17T03:55:15.471Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-20T04:00:00.000Z,194,2023-06-20T03:53:14.475Z,2023-06-17T04:52:52.097Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-20T05:00:00.000Z,196,2023-06-20T04:55:06.666Z,2023-06-17T05:58:25.021Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-20T06:00:00.000Z,204,2023-06-20T05:53:02.367Z,2023-06-17T06:57:26.142Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-20T07:00:00.000Z,207,2023-06-20T06:54:28.836Z,2023-06-17T07:54:33.419Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-20T08:00:00.000Z,208,2023-06-20T07:54:16.757Z,2023-06-17T09:03:33.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-20T09:00:00.000Z,210,2023-06-20T08:56:59.433Z,2023-06-17T09:57:25.570Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-20T10:00:00.000Z,211,2023-06-20T09:56:17.527Z,2023-06-17T10:58:40.014Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-20T11:00:00.000Z,208,2023-06-20T10:53:32.809Z,2023-06-17T11:57:26.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-20T12:00:00.000Z,205,2023-06-20T11:53:09.531Z,2023-06-17T12:56:11.098Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-AVA,2023-06-20T13:00:00.000Z,205,2023-06-20T13:00:35.129Z,2023-06-17T13:53:36.940Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-19T14:00:00.000Z,54,2023-06-20T08:56:59.433Z,2023-06-16T14:57:20.237Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-19T15:00:00.000Z,54,2023-06-20T08:56:35.742Z,2023-06-16T15:56:16.657Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-19T16:00:00.000Z,54,2023-06-20T08:56:35.742Z,2023-06-16T16:53:38.577Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-19T17:00:00.000Z,54,2023-06-20T08:56:35.742Z,2023-06-16T17:55:39.976Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-19T18:00:00.000Z,55,2023-06-20T08:57:22.021Z,2023-06-16T18:52:56.719Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-19T19:00:00.000Z,55,2023-06-20T08:56:16.755Z,2023-06-16T19:58:34.694Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-19T20:00:00.000Z,54,2023-06-20T08:56:16.755Z,2023-06-16T20:58:03.977Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-19T21:00:00.000Z,53,2023-06-20T08:56:59.433Z,2023-06-16T21:52:52.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-19T22:00:00.000Z,52,2023-06-20T08:56:35.742Z,2023-06-16T22:53:42.522Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-19T23:00:00.000Z,51,2023-06-20T08:57:22.021Z,2023-06-16T23:57:18.618Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-20T00:00:00.000Z,49,2023-06-20T08:57:22.021Z,2023-06-17T00:53:39.259Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-20T01:00:00.000Z,48,2023-06-20T08:56:59.433Z,2023-06-17T02:01:51.034Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-20T02:00:00.000Z,48,2023-06-20T08:57:22.021Z,2023-06-17T02:54:02.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-20T03:00:00.000Z,49,2023-06-20T08:57:22.021Z,2023-06-17T03:55:35.374Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-20T04:00:00.000Z,50,2023-06-20T08:57:22.021Z,2023-06-17T04:52:52.097Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-20T05:00:00.000Z,51,2023-06-20T08:56:35.742Z,2023-06-17T05:58:11.423Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-20T06:00:00.000Z,53,2023-06-20T08:56:16.755Z,2023-06-17T06:57:26.142Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-20T07:00:00.000Z,53,2023-06-20T08:56:59.433Z,2023-06-17T07:54:49.029Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-20T08:00:00.000Z,54,2023-06-20T09:56:17.527Z,2023-06-17T09:08:14.033Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-20T09:00:00.000Z,55,2023-06-20T10:53:27.927Z,2023-06-17T09:57:39.820Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-20T10:00:00.000Z,55,2023-06-20T11:53:09.531Z,2023-06-17T10:58:40.014Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-20T11:00:00.000Z,55,2023-06-20T13:00:39.941Z,2023-06-17T11:58:24.182Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-20T12:00:00.000Z,55,2023-06-20T13:00:39.941Z,2023-06-17T12:55:55.552Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-BPAT,2023-06-20T13:00:00.000Z,56,2023-06-20T13:00:39.941Z,2023-06-17T13:53:36.940Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-19T14:00:00.000Z,547,2023-06-19T13:57:16.651Z,2023-06-16T14:57:20.237Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-19T15:00:00.000Z,543,2023-06-19T15:58:24.525Z,2023-06-16T15:56:16.657Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-19T16:00:00.000Z,543,2023-06-19T15:57:11.598Z,2023-06-16T16:53:54.812Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-19T17:00:00.000Z,543,2023-06-19T16:57:35.573Z,2023-06-16T17:55:39.976Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-19T18:00:00.000Z,543,2023-06-19T17:53:00.813Z,2023-06-16T18:53:16.775Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-19T19:00:00.000Z,540,2023-06-19T18:55:32.487Z,2023-06-16T19:58:34.694Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-19T20:00:00.000Z,526,2023-06-19T19:51:57.706Z,2023-06-16T20:58:03.977Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-19T21:00:00.000Z,521,2023-06-19T20:51:50.400Z,2023-06-16T21:53:27.933Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-19T22:00:00.000Z,516,2023-06-19T21:52:37.819Z,2023-06-16T22:53:24.172Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-19T23:00:00.000Z,525,2023-06-19T22:56:39.161Z,2023-06-16T23:57:04.299Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-20T00:00:00.000Z,532,2023-06-19T23:57:39.525Z,2023-06-17T00:53:39.259Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-20T01:00:00.000Z,537,2023-06-20T00:53:37.731Z,2023-06-17T02:02:00.065Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-20T02:00:00.000Z,545,2023-06-20T08:57:22.021Z,2023-06-17T02:54:19.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-20T03:00:00.000Z,550,2023-06-20T08:56:16.755Z,2023-06-17T03:55:30.499Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-20T04:00:00.000Z,534,2023-06-20T03:52:55.536Z,2023-06-17T04:52:52.097Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-20T05:00:00.000Z,537,2023-06-20T04:55:10.428Z,2023-06-17T05:57:44.284Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-20T06:00:00.000Z,545,2023-06-20T05:53:02.367Z,2023-06-17T06:57:26.142Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-20T07:00:00.000Z,538,2023-06-20T06:54:32.605Z,2023-06-17T07:54:49.029Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-20T08:00:00.000Z,542,2023-06-20T07:54:20.738Z,2023-06-17T09:03:33.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-20T09:00:00.000Z,563,2023-06-20T08:56:35.742Z,2023-06-17T09:57:25.570Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-20T10:00:00.000Z,569,2023-06-20T09:56:01.132Z,2023-06-17T10:58:40.014Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-20T11:00:00.000Z,569,2023-06-20T11:53:09.531Z,2023-06-17T11:57:42.203Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-20T12:00:00.000Z,576,2023-06-20T11:52:54.295Z,2023-06-17T12:56:10.913Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-GRID,2023-06-20T13:00:00.000Z,576,2023-06-20T11:53:09.531Z,2023-06-17T13:53:17.814Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-19T14:00:00.000Z,101,2023-06-20T08:57:22.021Z,2023-06-16T14:57:25.311Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-19T15:00:00.000Z,110,2023-06-20T08:57:22.021Z,2023-06-16T15:56:16.657Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-19T16:00:00.000Z,98,2023-06-20T08:56:35.742Z,2023-06-16T16:53:54.812Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-19T17:00:00.000Z,101,2023-06-20T08:56:16.755Z,2023-06-16T17:55:39.976Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-19T18:00:00.000Z,103,2023-06-20T08:56:16.755Z,2023-06-16T18:53:05.927Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-19T19:00:00.000Z,105,2023-06-20T08:57:22.021Z,2023-06-16T19:58:34.694Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-19T20:00:00.000Z,106,2023-06-20T08:56:59.433Z,2023-06-16T20:58:03.977Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-19T21:00:00.000Z,105,2023-06-20T08:57:22.021Z,2023-06-16T21:52:52.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-19T22:00:00.000Z,104,2023-06-20T08:56:59.433Z,2023-06-16T22:53:24.172Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-19T23:00:00.000Z,106,2023-06-20T08:56:35.742Z,2023-06-16T23:57:18.618Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-20T00:00:00.000Z,106,2023-06-20T08:57:22.021Z,2023-06-17T00:53:39.259Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-20T01:00:00.000Z,113,2023-06-20T08:57:22.021Z,2023-06-17T02:02:00.065Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-20T02:00:00.000Z,119,2023-06-20T08:56:16.755Z,2023-06-17T02:54:19.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-20T03:00:00.000Z,120,2023-06-20T08:56:16.755Z,2023-06-17T03:55:30.499Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-20T04:00:00.000Z,121,2023-06-20T08:56:35.742Z,2023-06-17T04:52:28.196Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-20T05:00:00.000Z,119,2023-06-20T08:57:22.021Z,2023-06-17T05:58:25.021Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-20T06:00:00.000Z,115,2023-06-20T08:57:22.021Z,2023-06-17T06:57:26.142Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-20T07:00:00.000Z,110,2023-06-20T08:57:22.021Z,2023-06-17T07:54:49.029Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-20T08:00:00.000Z,110,2023-06-20T08:56:35.742Z,2023-06-17T09:08:14.033Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-20T09:00:00.000Z,110,2023-06-20T08:56:35.742Z,2023-06-17T09:57:39.820Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-20T10:00:00.000Z,109,2023-06-20T09:56:01.132Z,2023-06-17T10:58:42.840Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-20T11:00:00.000Z,109,2023-06-20T10:53:27.927Z,2023-06-17T11:57:26.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-20T12:00:00.000Z,107,2023-06-20T11:52:54.295Z,2023-06-17T12:56:10.913Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-IPCO,2023-06-20T13:00:00.000Z,103,2023-06-20T13:00:35.129Z,2023-06-17T13:53:17.814Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-19T14:00:00.000Z,611,2023-06-19T13:57:16.651Z,2023-06-16T14:57:20.237Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-19T15:00:00.000Z,578,2023-06-19T15:57:11.598Z,2023-06-16T15:56:16.657Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-19T16:00:00.000Z,577,2023-06-19T15:58:24.525Z,2023-06-16T16:53:54.812Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-19T17:00:00.000Z,566,2023-06-19T16:57:41.157Z,2023-06-16T17:55:45.065Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-19T18:00:00.000Z,569,2023-06-19T17:53:00.813Z,2023-06-16T18:53:05.927Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-19T19:00:00.000Z,574,2023-06-19T18:55:21.801Z,2023-06-16T19:58:41.526Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-19T20:00:00.000Z,568,2023-06-19T19:51:57.706Z,2023-06-16T20:58:03.977Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-19T21:00:00.000Z,572,2023-06-19T20:52:05.975Z,2023-06-16T21:52:52.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-19T22:00:00.000Z,578,2023-06-19T21:53:16.934Z,2023-06-16T22:53:24.172Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-19T23:00:00.000Z,592,2023-06-19T22:56:48.065Z,2023-06-16T23:57:18.618Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-20T00:00:00.000Z,595,2023-06-19T23:57:17.953Z,2023-06-17T00:53:39.259Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-20T01:00:00.000Z,655,2023-06-20T00:53:20.648Z,2023-06-17T02:01:41.637Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-20T02:00:00.000Z,723,2023-06-20T01:54:01.440Z,2023-06-17T02:54:19.954Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-20T03:00:00.000Z,755,2023-06-20T03:01:02.503Z,2023-06-17T03:55:30.499Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-20T04:00:00.000Z,745,2023-06-20T03:52:36.195Z,2023-06-17T04:52:52.097Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-20T05:00:00.000Z,740,2023-06-20T04:55:10.428Z,2023-06-17T05:58:25.021Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-20T06:00:00.000Z,725,2023-06-20T05:53:02.367Z,2023-06-17T06:57:32.268Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-20T07:00:00.000Z,741,2023-06-20T06:54:32.605Z,2023-06-17T07:54:33.419Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-20T08:00:00.000Z,749,2023-06-20T07:54:16.757Z,2023-06-17T09:03:33.915Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-20T09:00:00.000Z,740,2023-06-20T08:56:59.433Z,2023-06-17T09:57:39.820Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-20T10:00:00.000Z,737,2023-06-20T09:56:17.527Z,2023-06-17T10:58:22.966Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-20T11:00:00.000Z,741,2023-06-20T10:53:27.927Z,2023-06-17T11:57:42.203Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-20T12:00:00.000Z,753,2023-06-20T11:53:09.531Z,2023-06-17T12:56:10.913Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACE,2023-06-20T13:00:00.000Z,687,2023-06-20T13:00:39.941Z,2023-06-17T13:53:32.858Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-19T14:00:00.000Z,89,2023-06-19T13:57:16.651Z,2023-06-16T14:57:25.311Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-19T15:00:00.000Z,89,2023-06-19T15:58:24.525Z,2023-06-16T15:56:16.657Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-19T16:00:00.000Z,83,2023-06-19T15:57:11.598Z,2023-06-16T16:53:54.812Z,lifecycle,True,TIME_SLICER_AVERAGE
US-NW-PACW,2023-06-19T17:00:00.000Z,95,2023-06-19T16:57:35.573Z,2023-06-16T17:55:39.976Z,lifecycle,True,TIME_SLICER_AVERAGE
